LST_DATE,LST_TIME,T_HR_AVG,P_CALC
20210103,1100,2.3,0.0
20210103,1200,3.0,0.0
20210103,1300,3.2,0.0
20210103,1400,3.2,0.0
20210103,1500,2.9,0.2
20210103,1600,3.0,0.0
20210103,1700,2.9,0.0
20210103,1800,2.4,0.0
20210103,1900,1.9,0.0
20210103,2000,1.8,0.0
20210103,2100,1.6,0.0
20210103,2200,1.3,0.0
20210103,2300,0.8,0.0
20210104,0000,0.7,0.0
20210104,0100,0.6,0.0
20210104,0200,0.4,0.0
20210104,0300,0.4,0.0
20210104,0400,0.5,0.0
20210104,0500,0.5,0.0
20210104,0600,0.5,0.0
20210104,0700,0.3,0.0
20210104,0800,0.3,0.0
20210104,0900,0.2,0.0
20210104,1000,0.4,0.0
20210104,1100,0.6,0.0
20210104,1200,0.8,0.0
20210104,1300,0.8,0.0
20210104,1400,0.8,0.0
20210104,1500,0.7,0.0
20210104,1600,0.6,0.0
20210104,1700,0.3,0.0
20210104,1800,0.1,0.0
20210104,1900,0.0,0.0
20210104,2000,-0.1,0.0
20210104,2100,-0.2,0.0
20210104,2200,-0.2,0.0
20210104,2300,-0.3,0.0
20210105,0000,-0.3,0.0
20210105,0100,-0.3,0.0
20210105,0200,-0.4,0.0
20210105,0300,-0.4,0.0
20210105,0400,-0.4,0.0
20210105,0500,-0.4,0.0
20210105,0600,-0.4,0.0
20210105,0700,-0.4,0.0
20210105,0800,-0.3,0.0
20210105,0900,-0.3,0.0
20210105,1000,0.0,0.0
20210105,1100,0.2,0.0
20210105,1200,0.4,0.0
20210105,1300,0.5,0.0
20210105,1400,0.4,0.0
20210105,1500,0.5,0.3
20210105,1600,0.6,0.3
20210105,1700,0.4,0.0
20210105,1800,0.3,0.0
20210105,1900,0.3,0.0
20210105,2000,0.2,0.0
20210105,2100,0.2,0.0
20210105,2200,0.1,0.0
20210105,2300,0.1,0.0
20210106,0000,0.0,0.0
20210106,0100,-0.1,0.0
20210106,0200,-0.1,0.0
20210106,0300,-0.2,0.0
20210106,0400,-0.2,0.0
20210106,0500,-0.1,0.0
20210106,0600,-0.1,0.0
20210106,0700,0.0,0.0
20210106,0800,0.0,0.0
20210106,0900,0.1,0.0
20210106,1000,0.4,0.0
20210106,1100,0.6,0.0
20210106,1200,1.1,0.0
20210106,1300,1.4,0.0
20210106,1400,1.6,0.0
20210106,1500,1.6,0.0
20210106,1600,1.6,0.0
20210106,1700,1.6,0.0
20210106,1800,1.4,0.0
20210106,1900,0.9,0.0
20210106,2000,0.9,0.0
20210106,2100,0.9,0.0
20210106,2200,0.7,0.0
20210106,2300,0.6,0.0
20210107,0000,0.5,0.0
20210107,0100,0.3,0.0
20210107,0200,0.2,0.0
20210107,0300,0.2,0.0
20210107,0400,0.1,0.0
20210107,0500,0.1,0.0
20210107,0600,0.2,0.0
20210107,0700,0.3,0.0
20210107,0800,0.2,0.0
20210107,0900,0.3,0.0
20210107,1000,0.5,0.0
20210107,1100,0.5,0.0
20210107,1200,0.4,0.0
20210107,1300,0.6,0.0
20210107,1400,0.6,0.0
20210107,1500,0.4,0.0
20210107,1600,0.1,0.0
20210107,1700,-0.2,0.0
20210107,1800,-0.3,0.0
20210107,1900,-0.4,0.0
20210107,2000,-0.5,0.0
20210107,2100,-0.7,0.0
20210107,2200,-1.1,0.0
20210107,2300,-1.3,0.0
20210108,0000,-1.6,0.0
20210108,0100,-1.9,0.0
20210108,0200,-2.2,0.0
20210108,0300,-2.7,0.0
20210108,0400,-3.0,0.0
20210108,0500,-3.4,0.0
20210108,0600,-3.6,0.0
20210108,0700,-3.3,0.0
20210108,0800,-3.1,0.0
20210108,0900,-2.8,0.0
20210108,1000,-2.0,0.0
20210108,1100,-1.2,0.0
20210108,1200,-0.7,0.0
20210108,1300,-0.7,0.0
20210108,1400,-0.8,0.0
20210108,1500,-0.7,0.0
20210108,1600,-1.2,0.0
20210108,1700,-1.5,0.0
20210108,1800,-2.2,0.0
20210108,1900,-2.9,0.0
20210108,2000,-3.0,0.0
20210108,2100,-3.1,0.0
20210108,2200,-3.4,0.0
20210108,2300,-3.5,0.0
20210109,0000,-3.4,0.0
20210109,0100,-3.4,0.0
20210109,0200,-3.3,0.0
20210109,0300,-3.4,0.0
20210109,0400,-3.3,0.0
20210109,0500,-3.5,0.0
20210109,0600,-3.5,0.0
20210109,0700,-4.3,0.0
20210109,0800,-4.7,0.0
20210109,0900,-4.9,0.0
20210109,1000,-3.5,0.0
20210109,1100,-1.7,0.0
20210109,1200,-0.1,0.0
20210109,1300,0.9,0.0
20210109,1400,1.7,0.0
20210109,1500,2.5,0.0
20210109,1600,2.7,0.0
20210109,1700,2.1,0.0
20210109,1800,1.0,0.0
20210109,1900,0.3,0.0
20210109,2000,-0.6,0.0
20210109,2100,-1.2,0.0
20210109,2200,-2.2,0.0
20210109,2300,-2.2,0.0
20210110,0000,-2.7,0.0
20210110,0100,-3.1,0.0
20210110,0200,-3.8,0.0
20210110,0300,-4.1,0.0
20210110,0400,-4.0,0.0
20210110,0500,-4.6,0.0
20210110,0600,-5.5,0.0
20210110,0700,-5.6,0.0
20210110,0800,-5.2,0.0
20210110,0900,-4.8,0.0
20210110,1000,-3.4,0.0
20210110,1100,-1.7,0.0
20210110,1200,0.0,0.0
20210110,1300,1.8,0.0
20210110,1400,2.9,0.0
20210110,1500,3.8,0.0
20210110,1600,4.0,0.0
20210110,1700,3.7,0.0
20210110,1800,2.1,0.0
20210110,1900,1.8,0.0
20210110,2000,-0.2,0.0
20210110,2100,-0.7,0.0
20210110,2200,-1.0,0.0
20210110,2300,-1.4,0.0
20210111,0000,-2.0,0.0
20210111,0100,-1.4,0.0
20210111,0200,-2.1,0.0
20210111,0300,-2.2,0.0
20210111,0400,-2.1,0.0
20210111,0500,-2.3,0.0
20210111,0600,-2.5,0.0
20210111,0700,-2.9,0.0
20210111,0800,-2.7,0.0
20210111,0900,-2.5,0.0
20210111,1000,-2.3,0.0
20210111,1100,-1.9,0.0
20210111,1200,-1.5,0.0
20210111,1300,-1.0,0.0
20210111,1400,-0.6,0.0
20210111,1500,-0.7,0.0
20210111,1600,-1.1,0.0
20210111,1700,-1.3,0.0
20210111,1800,-1.6,0.0
20210111,1900,-1.9,0.0
20210111,2000,-2.4,0.0
20210111,2100,-2.8,0.0
20210111,2200,-3.5,0.0
20210111,2300,-3.6,0.0
20210112,0000,-3.8,0.0
20210112,0100,-3.9,0.0
20210112,0200,-4.0,0.0
20210112,0300,-4.2,0.0
20210112,0400,-4.3,0.0
20210112,0500,-4.5,0.0
20210112,0600,-4.7,0.0
20210112,0700,-4.6,0.0
20210112,0800,-4.5,0.0
20210112,0900,-4.5,0.0
20210112,1000,-4.3,0.0
20210112,1100,-4.1,0.0
20210112,1200,-3.6,0.0
20210112,1300,-3.2,0.0
20210112,1400,-2.9,0.0
20210112,1500,-2.5,0.0
20210112,1600,-2.5,0.0
20210112,1700,-2.8,0.0
20210112,1800,-3.0,0.0
20210112,1900,-3.0,0.0
20210112,2000,-3.0,0.0
20210112,2100,-2.9,0.0
20210112,2200,-2.8,0.0
20210112,2300,-2.8,0.0
20210113,0000,-3.4,0.0
20210113,0100,-3.3,0.0
20210113,0200,-3.0,0.0
20210113,0300,-3.0,0.0
20210113,0400,-2.9,0.0
20210113,0500,-3.1,0.0
20210113,0600,-3.5,0.0
20210113,0700,-4.0,0.0
20210113,0800,-4.3,0.0
20210113,0900,-4.0,0.0
20210113,1000,-3.0,0.0
20210113,1100,-1.2,0.0
20210113,1200,0.9,0.0
20210113,1300,2.6,0.0
20210113,1400,4.2,0.0
20210113,1500,5.7,0.0
20210113,1600,5.9,0.0
20210113,1700,5.1,0.0
20210113,1800,3.9,0.0
20210113,1900,3.5,0.0
20210113,2000,3.6,0.0
20210113,2100,4.0,0.0
20210113,2200,4.1,0.0
20210113,2300,4.0,0.0
20210114,0000,4.0,0.0
20210114,0100,3.9,0.0
20210114,0200,3.7,0.0
20210114,0300,3.6,0.0
20210114,0400,3.2,0.0
20210114,0500,3.0,0.0
20210114,0600,2.8,0.0
20210114,0700,2.6,0.0
20210114,0800,2.3,0.0
20210114,0900,2.1,0.0
20210114,1000,2.8,0.0
20210114,1100,3.2,0.0
20210114,1200,4.1,0.0
20210114,1300,5.2,0.0
20210114,1400,5.9,0.0
20210114,1500,5.8,0.0
20210114,1600,5.8,0.0
20210114,1700,5.9,0.0
20210114,1800,4.9,0.0
20210114,1900,4.1,0.0
20210114,2000,4.2,0.0
20210114,2100,4.5,0.0
20210114,2200,4.5,0.0
20210114,2300,4.0,0.0
20210115,0000,3.5,0.0
20210115,0100,3.1,0.0
20210115,0200,3.0,0.0
20210115,0300,2.7,0.0
20210115,0400,2.8,0.0
20210115,0500,3.3,0.0
20210115,0600,3.5,0.0
20210115,0700,3.6,0.0
20210115,0800,3.5,0.0
20210115,0900,4.1,0.0
20210115,1000,4.1,0.3
20210115,1100,2.2,1.0
20210115,1200,1.2,1.2
20210115,1300,0.5,1.8
20210115,1400,0.4,1.3
20210115,1500,0.5,0.3
20210115,1600,0.8,0.0
20210115,1700,1.2,0.0
20210115,1800,0.7,0.2
20210115,1900,0.1,0.0
20210115,2000,-0.1,0.0
20210115,2100,0.1,0.3
20210115,2200,-0.6,0.0
20210115,2300,-1.2,0.0
20210116,0000,-0.5,0.0
20210116,0100,0.0,0.0
20210116,0200,-0.2,0.0
20210116,0300,-0.4,0.0
20210116,0400,-0.6,0.0
20210116,0500,-0.6,0.0
20210116,0600,-0.5,0.0
20210116,0700,-0.7,0.0
20210116,0800,-0.9,0.0
20210116,0900,-0.9,0.0
20210116,1000,-0.9,0.0
20210116,1100,-0.5,0.0
20210116,1200,0.0,0.0
20210116,1300,-0.3,0.3
20210116,1400,0.1,0.0
20210116,1500,0.3,0.0
20210116,1600,-0.1,0.0
20210116,1700,-0.2,0.0
20210116,1800,-0.3,0.0
20210116,1900,-0.4,0.0
20210116,2000,-0.6,0.0
20210116,2100,-0.6,0.0
20210116,2200,-1.1,0.0
20210116,2300,-1.3,0.0
20210117,0000,-1.1,0.0
20210117,0100,-0.8,0.0
20210117,0200,-0.4,0.0
20210117,0300,-0.1,0.0
20210117,0400,0.0,0.0
20210117,0500,0.1,0.0
20210117,0600,0.3,0.0
20210117,0700,0.4,0.0
20210117,0800,0.4,0.0
20210117,0900,0.4,0.0
20210117,1000,0.5,0.0
20210117,1100,0.9,0.0
20210117,1200,1.3,0.0
20210117,1300,1.3,0.0
20210117,1400,1.6,0.0
20210117,1500,0.8,0.4
20210117,1600,0.5,0.2
20210117,1700,0.1,0.9
20210117,1800,-0.1,0.5
20210117,1900,-0.3,0.0
20210117,2000,-0.3,0.2
20210117,2100,-0.4,0.0
20210117,2200,-0.6,0.2
20210117,2300,-0.7,0.6
20210118,0000,-1.1,0.0
20210118,0100,-1.6,0.0
20210118,0200,-1.6,0.0
20210118,0300,-1.9,0.0
20210118,0400,-2.2,0.0
20210118,0500,-2.2,0.0
20210118,0600,-2.2,0.0
20210118,0700,-2.1,0.0
20210118,0800,-2.1,0.0
20210118,0900,-2.0,0.0
20210118,1000,-1.7,0.0
20210118,1100,-1.4,0.0
20210118,1200,-1.3,0.0
20210118,1300,-1.1,0.0
20210118,1400,-1.0,0.0
20210118,1500,-1.3,0.0
20210118,1600,-1.3,0.0
20210118,1700,-1.5,0.0
20210118,1800,-1.9,0.0
20210118,1900,-2.1,0.0
20210118,2000,-1.9,0.0
20210118,2100,-2.0,0.0
20210118,2200,-2.0,0.0
20210118,2300,-1.7,0.0
20210119,0000,-1.5,0.0
20210119,0100,-1.3,0.0
20210119,0200,-1.3,0.0
20210119,0300,-1.3,0.0
20210119,0400,-1.1,0.0
20210119,0500,-1.3,0.0
20210119,0600,-1.8,0.0
20210119,0700,-2.6,0.0
20210119,0800,-3.4,0.0
20210119,0900,-3.8,0.0
20210119,1000,-3.4,0.0
20210119,1100,-3.0,0.0
20210119,1200,-2.3,0.0
20210119,1300,-1.3,0.0
20210119,1400,-0.2,0.0
20210119,1500,0.5,0.0
20210119,1600,1.1,0.0
20210119,1700,0.5,0.0
20210119,1800,0.2,0.0
20210119,1900,0.0,0.0
20210119,2000,0.0,0.0
20210119,2100,-0.2,0.0
20210119,2200,-0.2,0.0
20210119,2300,0.4,0.0
20210120,0000,0.5,0.0
20210120,0100,-0.6,0.4
20210120,0200,-1.1,0.5
20210120,0300,-1.5,1.0
20210120,0400,-1.3,0.4
20210120,0500,-2.1,0.4
20210120,0600,-2.9,0.0
20210120,0700,-3.6,0.0
20210120,0800,-4.6,0.0
20210120,0900,-5.1,0.0
20210120,1000,-5.8,0.0
20210120,1100,-5.7,0.0
20210120,1200,-5.4,0.0
20210120,1300,-5.3,0.0
20210120,1400,-4.8,0.0
20210120,1500,-4.0,0.0
20210120,1600,-3.2,0.0
20210120,1700,-3.2,0.0
20210120,1800,-3.1,0.0
20210120,1900,-3.0,0.0
20210120,2000,-3.7,0.0
20210120,2100,-3.7,0.0
20210120,2200,-3.7,0.0
20210120,2300,-3.9,0.0
20210121,0000,-3.7,0.0
20210121,0100,-3.1,0.0
20210121,0200,-2.0,0.0
20210121,0300,-1.9,0.0
20210121,0400,-1.6,0.0
20210121,0500,-1.3,0.0
20210121,0600,-1.4,0.0
20210121,0700,-1.4,0.0
20210121,0800,-1.1,0.0
20210121,0900,-0.9,0.0
20210121,1000,0.3,0.0
20210121,1100,1.6,0.0
20210121,1200,2.8,0.0
20210121,1300,4.1,0.0
20210121,1400,4.9,0.0
20210121,1500,5.3,0.0
20210121,1600,5.5,0.0
20210121,1700,4.9,0.0
20210121,1800,3.7,0.0
20210121,1900,3.1,0.0
20210121,2000,2.9,0.0
20210121,2100,2.9,0.0
20210121,2200,3.0,0.0
20210121,2300,2.5,0.0
20210122,0000,1.5,0.0
20210122,0100,0.5,0.0
20210122,0200,-0.1,0.0
20210122,0300,-0.8,0.0
20210122,0400,-1.4,0.0
20210122,0500,-0.9,0.0
20210122,0600,-0.7,0.0
20210122,0700,-0.6,0.0
20210122,0800,-0.5,0.0
20210122,0900,-0.4,0.0
20210122,1000,-0.1,0.0
20210122,1100,-0.2,0.0
20210122,1200,-0.9,0.0
20210122,1300,-0.9,0.0
20210122,1400,-1.2,0.0
20210122,1500,-1.6,0.0
20210122,1600,-2.1,0.0
20210122,1700,-2.7,0.0
20210122,1800,-3.1,0.0
20210122,1900,-3.6,0.0
20210122,2000,-4.0,0.0
20210122,2100,-4.3,0.0
20210122,2200,-4.6,0.0
20210122,2300,-5.1,0.0
20210123,0000,-5.7,0.0
20210123,0100,-5.8,0.0
20210123,0200,-6.1,0.0
20210123,0300,-6.6,0.0
20210123,0400,-7.0,0.0
20210123,0500,-7.5,0.0
20210123,0600,-8.0,0.0
20210123,0700,-8.3,0.0
20210123,0800,-8.5,0.0
20210123,0900,-8.5,0.0
20210123,1000,-8.3,0.0
20210123,1100,-7.3,0.0
20210123,1200,-6.4,0.0
20210123,1300,-5.6,0.0
20210123,1400,-4.7,0.0
20210123,1500,-4.0,0.0
20210123,1600,-3.7,0.0
20210123,1700,-3.8,0.0
20210123,1800,-4.7,0.0
20210123,1900,-5.3,0.0
20210123,2000,-5.6,0.0
20210123,2100,-6.1,0.0
20210123,2200,-6.7,0.0
20210123,2300,-7.0,0.0
20210124,0000,-7.1,0.0
20210124,0100,-7.6,0.0
20210124,0200,-7.7,0.0
20210124,0300,-7.8,0.0
20210124,0400,-8.0,0.0
20210124,0500,-7.8,0.0
20210124,0600,-7.7,0.0
20210124,0700,-7.4,0.0
20210124,0800,-7.2,0.0
20210124,0900,-6.7,0.0
20210124,1000,-6.0,0.0
20210124,1100,-5.3,0.0
20210124,1200,-4.8,0.0
20210124,1300,-4.1,0.0
20210124,1400,-3.4,0.0
20210124,1500,-3.1,0.0
20210124,1600,-2.8,0.0
20210124,1700,-2.8,0.0
20210124,1800,-2.9,0.0
20210124,1900,-3.0,0.0
20210124,2000,-3.2,0.0
20210124,2100,-3.1,0.0
20210124,2200,-3.3,0.0
20210124,2300,-3.4,0.0
20210125,0000,-3.4,0.0
20210125,0100,-3.3,0.0
20210125,0200,-3.3,0.0
20210125,0300,-3.2,0.0
20210125,0400,-3.2,0.0
20210125,0500,-3.1,0.0
20210125,0600,-3.1,0.0
20210125,0700,-3.1,0.0
20210125,0800,-3.1,0.0
20210125,0900,-2.8,0.0
20210125,1000,-2.4,0.0
20210125,1100,-1.9,0.0
20210125,1200,-1.2,0.0
20210125,1300,-0.6,0.0
20210125,1400,-0.2,0.0
20210125,1500,0.1,0.0
20210125,1600,0.2,0.0
20210125,1700,0.2,0.0
20210125,1800,0.0,0.0
20210125,1900,0.1,0.0
20210125,2000,-0.1,0.0
20210125,2100,-0.5,0.2
20210125,2200,-0.5,0.0
20210125,2300,-0.1,0.0
20210126,0000,0.1,0.0
20210126,0100,-0.1,0.0
20210126,0200,0.0,0.0
20210126,0300,0.1,0.0
20210126,0400,0.2,2.3
20210126,0500,0.2,0.8
20210126,0600,0.3,0.4
20210126,0700,0.4,0.0
20210126,0800,0.5,0.2
20210126,0900,0.7,0.2
20210126,1000,1.3,0.0
20210126,1100,2.1,0.0
20210126,1200,3.0,0.0
20210126,1300,3.1,0.0
20210126,1400,2.8,0.0
20210126,1500,3.1,0.0
20210126,1600,2.9,0.0
20210126,1700,2.5,0.0
20210126,1800,2.0,0.0
20210126,1900,1.8,0.0
20210126,2000,1.3,0.0
20210126,2100,0.5,0.0
20210126,2200,-0.1,0.0
20210126,2300,-0.6,0.0
20210127,0000,-1.1,0.0
20210127,0100,-1.2,0.0
20210127,0200,-1.3,0.0
20210127,0300,-1.4,0.0
20210127,0400,-1.4,0.0
20210127,0500,-1.6,0.0
20210127,0600,-2.0,0.0
20210127,0700,-2.2,0.0
20210127,0800,-2.5,0.0
20210127,0900,-2.4,0.0
20210127,1000,-2.5,0.0
20210127,1100,-1.7,0.0
20210127,1200,-2.0,0.0
20210127,1300,-2.6,0.0
20210127,1400,-2.5,0.0
20210127,1500,-2.5,0.0
20210127,1600,-2.6,0.0
20210127,1700,-2.7,0.0
20210127,1800,-3.3,0.0
20210127,1900,-3.7,0.0
20210127,2000,-4.0,0.0
20210127,2100,-4.5,0.0
20210127,2200,-4.7,0.0
20210127,2300,-4.9,0.0
20210128,0000,-4.7,0.0
20210128,0100,-4.7,0.0
20210128,0200,-5.4,0.0
20210128,0300,-6.0,0.0
20210128,0400,-5.7,0.0
20210128,0500,-5.7,0.0
20210128,0600,-6.2,0.0
20210128,0700,-6.8,0.0
20210128,0800,-7.4,0.0
20210128,0900,-7.7,0.0
20210128,1000,-7.2,0.0
20210128,1100,-6.7,0.0
20210128,1200,-6.9,0.0
20210128,1300,-6.8,0.0
20210128,1400,-6.4,0.0
20210128,1500,-6.7,0.3
20210128,1600,-6.9,0.0
20210128,1700,-7.0,0.0
20210128,1800,-7.4,0.0
20210128,1900,-7.5,0.0
20210128,2000,-7.5,0.0
20210128,2100,-7.5,0.0
20210128,2200,-7.5,0.0
20210128,2300,-7.3,0.0
20210129,0000,-7.2,0.0
20210129,0100,-7.4,0.0
20210129,0200,-7.5,0.0
20210129,0300,-7.6,0.0
20210129,0400,-7.6,0.0
20210129,0500,-7.6,0.0
20210129,0600,-7.4,0.0
20210129,0700,-7.5,0.0
20210129,0800,-7.5,0.0
20210129,0900,-7.5,0.0
20210129,1000,-7.3,0.0
20210129,1100,-6.8,0.0
20210129,1200,-6.3,0.0
20210129,1300,-5.3,0.0
20210129,1400,-4.9,0.0
20210129,1500,-4.3,0.0
20210129,1600,-4.1,0.0
20210129,1700,-4.1,0.0
20210129,1800,-4.9,0.0
20210129,1900,-5.7,0.0
20210129,2000,-6.5,0.0
20210129,2100,-7.7,0.0
20210129,2200,-7.9,0.0
20210129,2300,-8.1,0.0
20210130,0000,-9.1,0.0
20210130,0100,-9.9,0.0
20210130,0200,-10.0,0.0
20210130,0300,-10.3,0.0
20210130,0400,-10.8,0.0
20210130,0500,-11.1,0.0
20210130,0600,-11.2,0.0
20210130,0700,-11.2,0.0
20210130,0800,-11.0,0.0
20210130,0900,-9.2,0.0
20210130,1000,-6.9,0.0
20210130,1100,-5.5,0.0
20210130,1200,-4.4,0.0
20210130,1300,-3.4,0.0
20210130,1400,-2.5,0.0
20210130,1500,-2.0,0.0
20210130,1600,-1.5,0.0
20210130,1700,-1.5,0.0
20210130,1800,-1.8,0.0
20210130,1900,-2.0,0.0
20210130,2000,-1.9,0.0
20210130,2100,-2.0,0.0
20210130,2200,-1.9,0.0
20210130,2300,-1.9,0.0
20210131,0000,-2.0,0.0
20210131,0100,-2.0,0.0
20210131,0200,-2.4,0.0
20210131,0300,-3.5,1.4
20210131,0400,-3.6,0.3
20210131,0500,-3.4,0.9
20210131,0600,-3.2,0.7
20210131,0700,-3.0,1.1
20210131,0800,-2.6,0.9
20210131,0900,-2.0,0.4
20210131,1000,-1.5,0.0
20210131,1100,-1.2,0.0
20210131,1200,-0.9,0.0
20210131,1300,-0.4,0.0
20210131,1400,-0.3,0.0
20210131,1500,-0.3,0.6
20210131,1600,-0.4,0.6
20210131,1700,-0.4,0.6
20210131,1800,-0.5,0.7
20210131,1900,-0.6,0.4
20210131,2000,-0.6,0.6
20210131,2100,-0.8,0.7
20210131,2200,-1.0,0.6
20210131,2300,-1.1,0.5
20210201,0000,-1.3,0.3
20210201,0100,-1.7,0.0
20210201,0200,-2.3,0.0
20210201,0300,-2.6,0.0
20210201,0400,-2.9,0.0
20210201,0500,-3.2,0.3
20210201,0600,-3.3,0.0
20210201,0700,-3.4,0.0
20210201,0800,-3.5,0.3
20210201,0900,-3.3,0.0
20210201,1000,-2.8,0.0
20210201,1100,-2.4,0.0
20210201,1200,-2.0,0.0
20210201,1300,-1.7,0.0
20210201,1400,-1.4,0.0
20210201,1500,-1.2,0.0
20210201,1600,-1.2,0.0
20210201,1700,-1.4,0.0
20210201,1800,-2.2,0.8
20210201,1900,-2.9,0.7
20210201,2000,-3.3,0.3
20210201,2100,-3.5,0.4
20210201,2200,-3.9,0.0
20210201,2300,-3.8,0.6
20210202,0000,-3.9,0.6
20210202,0100,-4.1,0.0
20210202,0200,-4.0,0.0
20210202,0300,-4.1,0.3
20210202,0400,-4.2,0.0
20210202,0500,-4.0,0.0
20210202,0600,-3.9,0.0
20210202,0700,-4.0,0.0
20210202,0800,-4.1,0.0
20210202,0900,-3.6,0.0
20210202,1000,-3.3,0.0
20210202,1100,-3.3,0.0
20210202,1200,-3.0,0.0
20210202,1300,-2.4,0.0
20210202,1400,-2.1,0.0
20210202,1500,-2.3,0.0
20210202,1600,-2.6,0.0
20210202,1700,-2.3,0.0
20210202,1800,-2.7,0.0
20210202,1900,-3.5,0.0
20210202,2000,-3.7,0.0
20210202,2100,-3.9,0.0
20210202,2200,-3.7,0.0
20210202,2300,-3.7,0.0
20210203,0000,-3.5,0.0
20210203,0100,-3.9,0.0
20210203,0200,-4.3,0.0
20210203,0300,-4.8,0.0
20210203,0400,-6.0,0.0
20210203,0500,-7.0,0.0
20210203,0600,-8.3,0.0
20210203,0700,-8.6,0.0
20210203,0800,-8.2,0.0
20210203,0900,-7.5,0.0
20210203,1000,-6.7,0.0
20210203,1100,-6.2,0.0
20210203,1200,-6.2,0.0
20210203,1300,-5.9,0.0
20210203,1400,-5.3,0.0
20210203,1500,-4.4,0.0
20210203,1600,-4.1,0.0
20210203,1700,-4.2,0.0
20210203,1800,-4.8,0.0
20210203,1900,-5.9,0.0
20210203,2000,-6.8,0.0
20210203,2100,-7.5,0.0
20210203,2200,-7.5,0.0
20210203,2300,-8.0,0.0
20210204,0000,-9.0,0.0
20210204,0100,-9.0,0.0
20210204,0200,-9.0,0.0
20210204,0300,-9.1,0.0
20210204,0400,-10.3,0.0
20210204,0500,-13.3,0.0
20210204,0600,-14.3,0.0
20210204,0700,-13.0,0.0
20210204,0800,-13.6,0.0
20210204,0900,-12.6,0.0
20210204,1000,-10.4,0.0
20210204,1100,-7.5,0.0
20210204,1200,-9999.0,0.0
20210204,1300,-3.1,0.0
20210204,1400,-2.1,0.0
20210204,1500,-0.8,0.0
20210204,1600,0.1,0.0
20210204,1700,0.7,0.0
20210204,1800,1.1,0.0
20210204,1900,1.3,0.0
20210204,2000,-0.2,1.6
20210204,2100,-0.5,0.4
20210204,2200,0.1,0.3
20210204,2300,0.8,0.7
20210205,0000,1.1,0.5
20210205,0100,1.3,0.3
20210205,0200,1.8,0.0
20210205,0300,1.8,0.4
20210205,0400,0.0,0.0
20210205,0500,-1.2,0.0
20210205,0600,-1.7,0.0
20210205,0700,-2.3,0.0
20210205,0800,-4.0,0.0
20210205,0900,-4.6,0.0
20210205,1000,-4.6,0.0
20210205,1100,-4.7,0.0
20210205,1200,-4.7,0.0
20210205,1300,-4.7,0.0
20210205,1400,-4.1,0.0
20210205,1500,-4.3,0.0
20210205,1600,-4.1,0.0
20210205,1700,-3.7,0.0
20210205,1800,-3.2,0.0
20210205,1900,-3.0,0.0
20210205,2000,-3.0,0.0
20210205,2100,-2.9,0.0
20210205,2200,-2.8,0.0
20210205,2300,-3.0,0.0
20210206,0000,-3.3,0.0
20210206,0100,-4.0,0.0
20210206,0200,-5.0,0.0
20210206,0300,-6.7,0.0
20210206,0400,-8.2,0.0
20210206,0500,-9.1,0.0
20210206,0600,-9.8,0.0
20210206,0700,-10.5,0.0
20210206,0800,-11.1,0.0
20210206,0900,-10.9,0.0
20210206,1000,-10.2,0.0
20210206,1100,-9.3,0.0
20210206,1200,-8.0,0.0
20210206,1300,-6.7,0.0
20210206,1400,-5.9,0.0
20210206,1500,-5.6,0.0
20210206,1600,-5.2,0.0
20210206,1700,-4.8,0.0
20210206,1800,-5.1,0.0
20210206,1900,-5.9,0.0
